ID,trial,trial_type,reported_q,true_q,working_phone
134,51,trial,0.26,0.709514216,1
134,52,trial,0.54,0.870171738,1
134,53,trial,0.6,0.691459783,0
134,54,trial,0.26,0.697936548,1
134,55,trial,0.55,0.710390084,0
134,56,trial,0.54,0.608727825,0
134,57,trial,0.29,0.580228946,0
134,58,trial,0.35,0.508494763,1
134,59,trial,0.35,0.482258654,0
134,60,trial,0.37,0.503792245,0
134,61,preattentioncheck,0.42,0.571306332,
134,62,attentioncheck,,,1
134,63,trial,0.4,0.638078228,1
134,64,trial,0.4,0.578072102,1
134,65,trial,0.43,0.491353462,1
134,66,trial,0.53,0.530300666,0
134,67,trial,0.34,0.366709766,0
134,68,trial,0.34,0.257293485,0
134,69,trial,0.32,0.24675259,1
134,70,trial,0.53,0.08705148,0
134,71,trial,0.46,0,0
134,72,trial,0.36,0,0
134,73,trial,0.33,0.01021491,0
134,74,trial,0.19,0,0
134,75,trial,0.53,0.066570316,0
134,76,trial,0.4,0.146147419,1
134,77,trial,0.31,0.24178715,0
134,78,trial,0.39,0.398466036,1
134,79,trial,0.47,0.284914124,0
134,80,trial,0.47,0.138553965,0
134,81,preattentioncheck,0.47,0,
134,82,attentioncheck,,,0
134,83,trial,0.29,0,0
134,84,trial,0.39,0,0
134,85,trial,0.43,0.075810297,0
134,86,trial,0.47,0.010570228,0
134,87,trial,0.52,0,0
134,88,trial,0.48,0.115679863,0
134,89,trial,0.52,0,0
134,90,trial,0.36,0,0
134,91,trial,0.42,0.092244629,0
134,92,trial,0.44,0.181917188,0
134,93,trial,0.52,0.149764413,0
134,94,trial,0.47,0.087903441,0
134,95,trial,0.51,0.266098264,1
134,96,trial,0.47,0.139241586,0
134,97,trial,0.37,0.159254523,0
134,98,trial,0.43,0.129517812,0
134,99,trial,0.46,0.148552434,0
134,100,trial,0.46,0.206747964,0
134,101,trial,0.46,0.089259892,0
134,102,trial,0.53,0.124915562,0
134,103,trial,0.42,0,0
134,104,trial,0.46,0,0
134,105,preattentioncheck,0.18,0,
135,0,initialization,0.5,0.5,1
135,1,preattentioncheck,0.92,0,
135,2,attentioncheck,,,0
135,3,trial,0.41,0,0
135,4,trial,0.24,0.01587084,0
135,5,trial,0.13,0,0
135,6,trial,0.1,0.025908267,0
135,7,trial,0.11,0.095865211,0
135,8,trial,0.1,0.278571852,0
135,9,trial,0.05,0.248423658,0
135,10,trial,0.1,0.227574002,0
135,11,trial,0.05,0.286508601,0
135,12,trial,0.05,0.276353638,0
135,13,trial,0.05,0.409439351,0
135,14,trial,0.03,0.629613454,1
135,15,trial,0.1,0.570761021,1
135,16,trial,0.38,0.667485686,1
135,17,trial,0.33,0.629822808,0
135,18,trial,0.19,0.597040118,1
135,19,trial,0.3,0.706007146,1
135,20,trial,0.21,0.609759502,1
135,21,preattentioncheck,0.34,0.562996742,
135,22,attentioncheck,,,0
135,23,trial,0.43,0.5242259,0
135,24,trial,0.4,0.624628937,1
135,25,trial,0.55,0.652824993,1
135,26,trial,0.58,0.465678749,1
135,27,trial,0.62,0.686906171,0
135,28,trial,0.39,0.665581109,1
135,29,trial,0.57,0.659715918,0
135,30,trial,0.4,0.64685049,0
135,31,trial,0.39,0.744275132,1
135,32,trial,0.56,0.710484478,1
135,33,trial,0.61,0.762108429,1
135,34,trial,0.6,0.711560611,1
135,35,trial,0.63,0.44051945,0
135,36,trial,0.56,0.444084884,0
135,37,trial,0.52,0.426673389,0
135,38,trial,0.42,0.434445334,1
135,39,trial,0.59,0.281831172,1
135,40,trial,0.6,0.250548601,1
135,41,preattentioncheck,0.64,0.290391167,
135,42,attentioncheck,,,1
135,43,trial,0.63,0.531936012,0
135,44,trial,0.56,0.57397947,1
135,45,trial,0.58,0.618013298,1
135,46,trial,0.62,0.460349273,0
135,47,trial,0.41,0.619260468,0
135,48,trial,0.37,0.567616518,1
135,49,trial,0.57,0.65793366,0
135,50,trial,0.4,0.597250749,1
135,51,trial,0.59,0.55085597,0
135,52,trial,0.39,0.585357517,0
135,53,trial,0.37,0.650505275,0
135,54,trial,0.39,0.649455488,1
135,55,trial,0.63,0.53679194,0
135,56,trial,0.39,0.307150691,0
135,57,trial,0.41,0.262109746,0
135,58,trial,0.39,0.217247662,0
135,59,trial,0.38,0.109613852,0
135,60,trial,0.38,0.07083302,0
135,61,preattentioncheck,0.38,0,
135,62,attentioncheck,,,0
135,63,trial,0.36,0,0
135,64,trial,0.35,0,0
135,65,trial,0.36,0.016183889,0
135,66,trial,0.35,0,0
135,67,trial,0.38,0.0473529,0
135,68,trial,0.38,0.19529209,0
135,69,trial,0.39,0.248426707,0
135,70,trial,0.37,0.294616094,0
135,71,trial,0.33,0.202284843,1
135,72,trial,0.37,0.254240518,0
135,73,trial,0.42,0.209371201,0
135,74,trial,0.37,0.07940135,0
135,75,trial,0.38,0.223207311,0
135,76,trial,0.36,0.072891822,0
135,77,trial,0.34,0.110567153,0
135,78,trial,0.38,0.071185038,0
135,79,trial,0.34,0,0
135,80,trial,0.31,0.03869645,0
135,81,preattentioncheck,0.3,0.109378772,
135,82,attentioncheck,,,0
135,83,trial,0.38,0.353774675,1
135,84,trial,0.37,0.476361363,1
135,85,trial,0.42,0.583474782,0
135,86,trial,0.39,0.554595595,1
135,87,trial,0.39,0.637818138,0
135,88,trial,0.35,0.471927566,1
135,89,trial,0.37,0.461562905,1
135,90,trial,0.36,0.337602587,0
135,91,trial,0.38,0.277919412,1
135,92,trial,0.37,0.210118733,1
135,93,trial,0.38,0.318825989,1
135,94,trial,0.4,0.452696178,1
135,95,trial,0.36,0.530585814,0
135,96,trial,0.37,0.58403572,0
135,97,trial,0.34,0.680278397,0
135,98,trial,0.34,0.786105573,1
135,99,trial,0.3,0.744355462,0
135,100,trial,0.35,0.63993879,1
135,101,trial,0.37,0.67853506,1
135,102,trial,0.38,0.654929845,1
135,103,trial,0.37,0.66929029,1
135,104,trial,0.34,0.676939686,1
135,105,preattentioncheck,0.34,0.572146971,
136,0,initialization,0.5,0.5,0
136,1,preattentioncheck,0.35,0.347635535,
136,2,attentioncheck,,,0
136,3,trial,0.54,0.198483552,0
136,4,trial,0.3,0.234471954,1
136,5,trial,0.56,0.245576345,0
136,6,trial,0.23,0.186679668,0
136,7,trial,0.85,0.130022336,0
136,8,trial,0.77,0.066419599,0
136,9,trial,0.18,0.13590239,0
136,10,trial,0.15,0.029412198,0
136,11,trial,0.1,0.047899087,0
136,12,trial,0.1,0.103470448,0
136,13,trial,0.16,0.10538853,0
136,14,trial,0.13,0.084907723,0
136,15,trial,0.13,0.049522713,0
136,16,trial,0.13,0.005364426,0
136,17,trial,0.04,0.052899912,0
136,18,trial,0.07,0.133877578,0
136,19,trial,0.05,0,0
136,20,trial,0.03,0,0
136,21,preattentioncheck,0.02,0,
136,22,attentioncheck,,,0
136,23,trial,0.03,0,0
136,24,trial,0,0.091898309,0
136,25,trial,0.03,0.1549801,1
136,26,trial,0.02,0.275741233,1
136,27,trial,0.6,0.196731391,0
136,28,trial,0.45,0.207005462,0
136,29,trial,0.36,0.156646231,0
136,30,trial,0.2,0.047527977,0
136,31,trial,0.14,0.075334871,0
136,32,trial,0.1,0.138159706,0
136,33,trial,0.14,0.128036867,0
136,34,trial,0.08,0.180281039,1
136,35,trial,0.32,0.1526777,0
136,36,trial,0.15,0.085464251,0
136,37,trial,0.13,0,0
136,38,trial,0.2,0,0
136,39,trial,0.08,0.166654735,0
136,40,trial,0.12,0.183890823,0
136,41,preattentioncheck,0.14,0.255260495,
136,42,attentioncheck,,,0
136,43,trial,0.06,0.478869421,1
136,44,trial,0.56,0.352054425,1
136,45,trial,0.35,0.30583875,0
136,46,trial,0.18,0.335560554,1
136,47,trial,0.56,0.456435929,1
136,48,trial,0.72,0.392695744,0
136,49,trial,0.53,0.24627876,0
136,50,trial,0.45,0.241474771,0
136,51,trial,0.4,0.242744425,0
136,52,trial,0.33,0.175414934,0
136,53,trial,0.29,0.176782016,0
136,54,trial,0.29,0.025648796,0
136,55,trial,0.26,0,0
136,56,trial,0.15,0,0
136,57,trial,0.16,0,0
136,58,trial,0.13,0.056427476,0
136,59,trial,0.1,0.024607223,0
136,60,trial,0.13,0.108181803,0
136,61,preattentioncheck,0.14,0.11369014,
136,62,attentioncheck,,,0
136,63,trial,0.11,0,0
136,64,trial,0.06,0,0
136,65,trial,0.03,0,0
136,66,trial,0.07,0.146940091,0
136,67,trial,0.05,0.252188536,0
136,68,trial,0.06,0.226986736,0
136,69,trial,0.05,0.122281835,0
136,70,trial,0.08,0.221734602,0
136,71,trial,0.06,0,0
136,72,trial,0.06,0.094969997,0
136,73,trial,0.06,0.071821778,0
136,74,trial,0.06,0.100538885,0
136,75,trial,0.06,0.144749934,0
136,76,trial,0.06,0.162258953,0
136,77,trial,0.06,0.102849696,0
136,78,trial,0.06,0.116608212,1
136,79,trial,0.08,0.025674581,0
136,80,trial,0.07,0.029042316,0
136,81,preattentioncheck,0.07,0.132425178,
136,82,attentioncheck,,,0
136,83,trial,0.08,0.039414948,0
136,84,trial,0.08,0.089806841,0
136,85,trial,0.09,0.157035652,0
136,86,trial,0.06,0.135450197,0
136,87,trial,0.06,0.157175125,0
136,88,trial,0.07,0.167492745,0
136,89,trial,0.07,0.101293118,0
136,90,trial,0.07,0,0
136,91,trial,0.08,0,0
136,92,trial,0.05,0,0
136,93,trial,0.07,0,0
136,94,trial,0.06,0,0
136,95,trial,0.08,0.065225394,0
136,96,trial,0.07,0.100273899,0
136,97,trial,0.05,0.156576539,0
136,98,trial,0.06,0,0
136,99,trial,0.05,0.045184986,0
136,100,trial,0.08,0.136112961,0
136,101,trial,0.06,0.177934702,0
136,102,trial,0.05,0.276085992,0
136,103,trial,0.06,0.209411027,0
136,104,trial,0.05,0.021146499,0
136,105,preattentioncheck,0.03,0,
137,0,initialization,0.5,0.5,0
137,1,preattentioncheck,0.69,0.615564202,
137,2,attentioncheck,,,0
137,3,trial,0.66,0.655342391,1
137,4,trial,0.48,0.749483166,0
137,5,trial,0.62,0.86790153,1
137,6,trial,0.7,0.864351804,1
137,7,trial,0.29,0.824979801,1
137,8,trial,0.5,0.878024858,1
137,9,trial,0.78,0.854725796,1
137,10,trial,0.24,0.971751581,1
137,11,trial,0.23,1,1
137,12,trial,0.35,1,1
137,13,trial,0.52,0.905983394,1
137,14,trial,0.37,0.847896079,1
137,15,trial,0.89,0.927745755,1
137,16,trial,0.73,0.995862063,1
137,17,trial,0.84,0.995895219,1
137,18,trial,0.44,0.979085272,1
137,19,trial,0.8,0.839667383,0
137,20,trial,0.84,0.705426438,1
137,21,preattentioncheck,0.69,0.690477407,
137,22,attentioncheck,,,1
137,23,trial,0.67,0.634960307,0
137,24,trial,0.94,0.547434787,0
137,25,trial,0.67,0.668870708,1
137,26,trial,0.27,0.795199722,1
137,27,trial,0.72,0.853266702,1
137,28,trial,0.78,0.99526728,1
137,29,trial,0.3,0.950800355,1
137,30,trial,0.72,0.880111868,1
137,31,trial,0.76,0.993356875,1
137,32,trial,0.79,0.988936259,1
137,33,trial,0.59,1,1
137,34,trial,0.28,0.961943588,1
137,35,trial,0.7,0.988792354,1
137,36,trial,0.8,1,1
137,37,trial,0.33,0.954323851,1
137,38,trial,0.33,1,1
137,39,trial,0.13,0.990330436,1
137,40,trial,0.71,1,1
137,41,preattentioncheck,0.87,0.89576868,
137,42,attentioncheck,,,1
137,43,trial,0.67,1,1
137,44,trial,0.84,1,1
137,45,trial,0.11,1,1
137,46,trial,0.72,1,1
137,47,trial,0.97,1,1
137,48,trial,0.64,0.913132893,0
137,49,trial,0.63,0.900621202,1
137,50,trial,0.48,0.869214234,1
137,51,trial,0.76,1,1
137,52,trial,0.84,0.889552043,1
137,53,trial,0.25,0.890516145,1
137,54,trial,0.7,0.937756795,1
137,55,trial,0.94,0.863126992,1
137,56,trial,0.39,0.906883582,1
137,57,trial,0.71,1,1
137,58,trial,0.13,1,1
137,59,trial,0.81,1,1
137,60,trial,0.15,0.933257401,1
137,61,preattentioncheck,0.64,0.949701438,
137,62,attentioncheck,,,1
137,63,trial,0.76,1,1
137,64,trial,0.67,1,1
137,65,trial,0.9,1,1
137,66,trial,0.41,1,1
137,67,trial,0.2,0.962981969,1
137,68,trial,0.75,1,1
137,69,trial,0.65,1,1
137,70,trial,0.49,0.906566242,1
137,71,trial,0.87,1,1
137,72,trial,0.12,1,1
137,73,trial,0.73,1,1
137,74,trial,0.92,1,1
137,75,trial,0.18,0.982313355,1
137,76,trial,0.74,1,1
137,77,trial,0.87,0.892790579,1
137,78,trial,0.74,1,1
137,79,trial,0.45,1,1
137,80,trial,0.74,0.99236348,1
137,81,preattentioncheck,0.17,0.907070363,
137,82,attentioncheck,,,1
137,83,trial,0.34,0.828537476,0
137,84,trial,0.92,0.899366213,1
137,85,trial,0.75,0.844044949,1
137,86,trial,0.66,0.686308587,1
137,87,trial,0.71,0.706381611,1
137,88,trial,0.25,0.814830785,1
137,89,trial,0.69,0.828222695,1
137,90,trial,0.86,0.818288743,1
137,91,trial,0.74,0.758416602,0
137,92,trial,0.69,0.828960353,0
137,93,trial,0.85,0.94541437,1
137,94,trial,0.89,0.907753995,1
137,95,trial,0.95,0.970238033,1
137,96,trial,0.48,0.882200488,1
137,97,trial,0.64,0.802352005,1
137,98,trial,0.75,0.635424361,0
137,99,trial,0.41,0.593726867,1
137,100,trial,0.74,0.646037004,1
137,101,trial,0.85,0.60315763,1
137,102,trial,0.94,0.554993778,0
137,103,trial,0.26,0.490716678,1
137,104,trial,0.63,0.449588798,0
137,105,preattentioncheck,0.49,0.370729327,
138,0,initialization,0.5,0.5,0
138,1,preattentioncheck,0.5,0,
138,2,attentioncheck,,,0
138,3,trial,0.25,0,0
138,4,trial,0.15,0,0
138,5,trial,0.3,0.075953887,0
138,6,trial,0.35,0.279295285,0
138,7,trial,0.4,0.200831035,0
138,8,trial,0.05,0.180583587,1
138,9,trial,0.75,0.174726787,0
138,10,trial,0.5,0,0
138,11,trial,0.1,0.136921464,0
138,12,trial,0.15,0.227794325,1
138,13,trial,0.6,0.22948878,0
138,14,trial,0.15,0.5050706,1
138,15,trial,0.65,0.49361502,1
138,16,trial,0.7,0.64595073,1
138,17,trial,0.65,0.769463025,0
138,18,trial,0.5,0.70821777,0
138,19,trial,0.27,0.783960742,1
138,20,trial,0.55,0.56610369,1
138,21,preattentioncheck,0.6,0.526469703,
138,22,attentioncheck,,,0
138,23,trial,0.4,0.469862222,0
138,24,trial,0.25,0.359308193,0
138,25,trial,0.22,0.246103476,0
138,26,trial,0.21,0.304001215,0
138,27,trial,0.23,0.35584755,1
138,28,trial,0.72,0.384931984,0
138,29,trial,0.44,0.28360811,0
138,30,trial,0.36,0.148336435,0
138,31,trial,0.39,0.137988606,0
138,32,trial,0.31,0.029640399,0
138,33,trial,0.28,0.067195984,0
138,34,trial,0.12,0.019619259,0
138,35,trial,0.16,0,0
138,36,trial,0.15,0,0
138,37,trial,0.2,0,0
138,38,trial,0.15,0.028270189,0
138,39,trial,0.11,0.134893449,0
138,40,trial,0.07,0.078770988,0
138,41,preattentioncheck,0.2,0.042756709,
138,42,attentioncheck,,,0
138,43,trial,0.19,0.108935021,1
138,44,trial,0.55,0.130425172,1
138,45,trial,0.6,0.088219198,0
138,46,trial,0.4,0.141206126,0
138,47,trial,0.37,0.328882779,1
138,48,trial,0.57,0.290297471,1
138,49,trial,0.6,0.375654936,0
138,50,trial,0.38,0.283397291,0
138,51,trial,0.31,0.179160096,0
138,52,trial,0.28,0.248850144,1
138,53,trial,0.7,0.111093163,0
138,54,trial,0.2,0.10284155,0
138,55,trial,0.2,0,0
138,56,trial,0.28,0,0
138,57,trial,0.37,0.072903267,0
138,58,trial,0.38,0.049243797,0
138,59,trial,0.3,0.052809085,0
138,60,trial,0.35,0,0
138,61,preattentioncheck,0.37,0,
138,62,attentioncheck,,,0
138,63,trial,0.39,0.072654472,0
138,64,trial,0.27,0.076277799,0
138,65,trial,0.22,0,0
138,66,trial,0.31,0.05612167,0
138,67,trial,0.26,0.160497925,1
138,68,trial,0.6,0.184040688,0
138,69,trial,0.3,0.179558196,1
138,70,trial,0.55,0.123173793,0
138,71,trial,0.56,0.059207031,0
138,72,trial,0.28,0.162290785,1
138,73,trial,0.34,0.214882407,0
138,74,trial,0.31,0.257825908,0
138,75,trial,0.22,0.329162765,0
138,76,trial,0.27,0.470461211,1
138,77,trial,0.6,0.449560211,0
138,78,trial,0.33,0.521842603,1
138,79,trial,0.74,0.499864369,0
138,80,trial,0.3,0.480179353,0
138,81,preattentioncheck,0.4,0.609037804,
138,82,attentioncheck,,,1
138,83,trial,0.5,0.786209295,0
138,84,trial,0.35,0.87053472,1
138,85,trial,0.6,0.94504474,1
138,86,trial,0.62,0.771776715,1
138,87,trial,0.69,0.742987944,1
138,88,trial,0.73,0.655222349,1
138,89,trial,0.76,0.59025846,0
138,90,trial,0.44,0.600237329,1
138,91,trial,0.64,0.661453465,0
138,92,trial,0.5,0.583923373,0
138,93,trial,0.39,0.71535683,0
138,94,trial,0.31,0.697946243,1
138,95,trial,0.56,0.709352474,1
138,96,trial,0.67,0.731537602,1
138,97,trial,0.65,0.502126022,1
138,98,trial,0.72,0.664213717,1
138,99,trial,0.7,0.710175776,0
138,100,trial,0.32,0.802575909,0
138,101,trial,0.39,0.850487009,1
138,102,trial,0.58,0.858385166,1
138,103,trial,0.67,0.95106045,1
138,104,trial,0.65,1,1
138,105,preattentioncheck,0.69,0.90111817,
139,0,initialization,0.5,0.5,0
139,1,preattentioncheck,0.5,0.886919056,
139,2,attentioncheck,,,1
139,3,trial,0.75,0.998582836,1
139,4,trial,0.8,1,1
139,5,trial,0.85,0.921957274,1
139,6,trial,0.9,0.877660319,1
139,7,trial,0.95,0.742017012,1
139,8,trial,0.95,0.584742226,0
139,9,trial,0.87,0.62425385,1
139,10,trial,0.88,0.58962166,0
139,11,trial,0.8,0.475992186,0
139,12,trial,0.72,0.435330658,0
139,13,trial,0.66,0.401063428,0
139,14,trial,0.61,0.379262058,1
139,15,trial,0.64,0.467412516,0
139,16,trial,0.6,0.481498473,0
139,17,trial,0.56,0.44649997,0
139,18,trial,0.52,0.35596143,0
139,19,trial,0.5,0.527479476,1
139,20,trial,0.52,0.60295879,1
139,21,preattentioncheck,0.55,0.506790634,
139,22,attentioncheck,,,0
139,23,trial,0.54,0.354043415,0
139,24,trial,0.52,0.299392494,1
139,25,trial,0.54,0.507968694,0
139,26,trial,0.52,0.464831914,0
139,27,trial,0.5,0.328798201,0
139,28,trial,0.48,0.438034764,0
139,29,trial,0.46,0.369487981,0
139,30,trial,0.44,0.385063743,0
139,31,trial,0.43,0.497246495,0
139,32,trial,0.42,0.39771583,0
139,33,trial,0.41,0.360117857,0
139,34,trial,0.4,0.270280878,1
139,35,trial,0.42,0.254994606,0
139,36,trial,0.41,0.342877693,0
139,37,trial,0.4,0.366992632,1
139,38,trial,0.42,0.23442363,0
139,39,trial,0.41,0.299704994,1
139,40,trial,0.43,0.291513268,0
139,41,preattentioncheck,0.42,0.303467896,
139,42,attentioncheck,,,0
139,43,trial,0.43,0.104630015,0
139,44,trial,0.42,0,0
139,45,trial,0.41,0,0
139,46,trial,0.4,0,0
139,47,trial,0.39,0.27932135,0
139,48,trial,0.38,0.204322148,0
139,49,trial,0.37,0.217131839,0
139,50,trial,0.36,0.058903839,0
139,51,trial,0.35,0.061416244,0
139,52,trial,0.34,0.222654854,1
139,53,trial,0.36,0.136715014,0
139,54,trial,0.35,0.126477849,0
139,55,trial,0.35,0.015418063,0
139,56,trial,0.35,0.049256675,0
139,57,trial,0.34,0,0
139,58,trial,0.33,0.01221968,0
139,59,trial,0.32,0.005277423,0
139,60,trial,0.31,0,0
139,61,preattentioncheck,0.3,0.010313504,
139,62,attentioncheck,,,0
139,63,trial,0.29,0.030224209,0
139,64,trial,0.28,0.096310221,0
139,65,trial,0.27,0.103687772,0
139,66,trial,0.26,0.101472748,0
139,67,trial,0.25,0.150031574,0
139,68,trial,0.24,0.103124634,0
139,69,trial,0.23,0.104509849,1
139,70,trial,0.25,0.170707209,0
139,71,trial,0.24,0.09740956,0
139,72,trial,0.23,0.126806928,0
139,73,trial,0.22,0.040387127,0
139,74,trial,0.21,0,0
139,75,trial,0.2,0,0
139,76,trial,0.19,0.110143606,0
139,77,trial,0.18,0.182152232,1
139,78,trial,0.2,0.22415065,0
139,79,trial,0.19,0.302758204,0
139,80,trial,0.18,0.383330533,0
139,81,preattentioncheck,0.17,0.516481192,
139,82,attentioncheck,,,0
139,83,trial,0.18,0.729512647,1
139,84,trial,0.2,0.706461495,1
139,85,trial,0.22,0.653982223,0
139,86,trial,0.21,0.655814979,1
139,87,trial,0.23,0.5038498,1
139,88,trial,0.25,0.403037376,0
139,89,trial,0.24,0.464361524,1
139,90,trial,0.26,0.616162441,1
139,91,trial,0.28,0.790256608,1
139,92,trial,0.3,0.884524414,1
139,93,trial,0.32,0.794813648,1
139,94,trial,0.34,0.864658239,1
139,95,trial,0.36,0.809288635,1
139,96,trial,0.38,0.743638675,1
139,97,trial,0.4,0.776649961,1
139,98,trial,0.42,0.66215992,1
139,99,trial,0.44,0.67646973,0
139,100,trial,0.43,0.658943282,1
139,101,trial,0.45,0.71625713,0
139,102,trial,0.44,0.540655499,1
139,103,trial,0.46,0.675408181,1
139,104,trial,0.48,0.751536194,1
139,105,preattentioncheck,0.5,0.743819482,
140,0,initialization,0.5,0.5,1
140,1,preattentioncheck,0.5,0.99119384,
140,2,attentioncheck,,,1
140,3,trial,0.52,0.887357574,1
140,4,trial,0.55,0.924883231,1
140,5,trial,0.55,0.855334518,1
140,6,trial,0.55,0.843281735,1
140,7,trial,0.6,0.70164346,0
140,8,trial,0.6,0.734470301,1
140,9,trial,0.65,0.688001767,0
140,10,trial,0.65,0.693396831,1
140,11,trial,0.7,0.662279383,1
140,12,trial,0.7,0.829976643,1
140,13,trial,0.7,0.829794774,1
140,14,trial,0.75,0.802495208,1
140,15,trial,0.75,0.944636738,1
140,16,trial,0.77,0.976588016,1
140,17,trial,0.76,0.864170629,1
140,18,trial,0.78,0.969827669,1
140,19,trial,0.8,1,1
140,20,trial,0.8,0.882401703,1
140,21,preattentioncheck,0.83,0.876723518,
140,22,attentioncheck,,,1
140,23,trial,0.8,0.945344859,1
140,24,trial,0.8,1,1
140,25,trial,0.81,0.843868173,1
140,26,trial,0.81,0.968666838,1
140,27,trial,0.8,0.924348829,1
140,28,trial,0.8,1,1
140,29,trial,0.83,1,1
140,30,trial,0.83,1,1
140,31,trial,0.82,1,1
140,32,trial,0.82,1,1
140,33,trial,0.84,1,1
140,34,trial,0.81,0.859481126,0
140,35,trial,0.82,1,1
140,36,trial,0.81,0.914263982,1
140,37,trial,0.81,0.866645457,1
140,38,trial,0.83,1,1
140,39,trial,0.81,0.935835663,1
140,40,trial,0.84,0.845664036,0
140,41,preattentioncheck,0.81,0.683624569,
140,42,attentioncheck,,,0
140,43,trial,0.76,0.693065447,1
140,44,trial,0.75,0.715566866,1
140,45,trial,0.75,0.697186419,0
140,46,trial,0.75,0.582406385,0
140,47,trial,0.75,0.524000182,1
140,48,trial,0.75,0.61186288,1
140,49,trial,0.75,0.544215382,0
140,50,trial,0.75,0.578308068,0
140,51,trial,0.76,0.430074635,1
140,52,trial,0.75,0.637860034,1
140,53,trial,0.77,0.678723373,1
140,54,trial,0.78,0.703270234,0
140,55,trial,0.75,0.798990667,0
140,56,trial,0.74,0.820120944,1
140,57,trial,0.76,0.785203494,1
140,58,trial,0.77,0.875200988,1
140,59,trial,0.77,0.984726938,1
140,60,trial,0.8,1,1
140,61,preattentioncheck,0.79,1,
140,62,attentioncheck,,,1
140,63,trial,0.8,1,1
140,64,trial,0.8,1,1
140,65,trial,0.8,0.965348448,0
140,66,trial,0.79,0.9030721,1
140,67,trial,0.79,0.93450684,1
140,68,trial,0.8,1,1
140,69,trial,0.8,1,1
140,70,trial,0.8,1,1
140,71,trial,0.8,1,1
140,72,trial,0.82,1,1
140,73,trial,0.81,1,1
140,74,trial,0.82,1,1
140,75,trial,0.83,0.907573016,1
140,76,trial,0.8,0.797607437,1
140,77,trial,0.81,0.876507825,1
140,78,trial,0.81,0.882711131,1
140,79,trial,0.81,0.931157969,1
140,80,trial,0.81,0.986118071,1
140,81,preattentioncheck,0.82,1,
140,82,attentioncheck,,,1
140,83,trial,0.82,1,1
140,84,trial,0.82,1,1
140,85,trial,0.83,1,1
140,86,trial,0.8,0.928964596,1
140,87,trial,0.82,1,1
140,88,trial,0.82,0.997299226,1
140,89,trial,0.8,1,1
140,90,trial,0.82,0.913581815,1
140,91,trial,0.83,0.91502581,1
140,92,trial,0.83,1,1
140,93,trial,0.81,0.985256324,1
140,94,trial,0.84,1,1
140,95,trial,0.82,1,1
140,96,trial,0.82,0.833657788,1
140,97,trial,0.84,0.84223293,1
140,98,trial,0.83,0.761934091,1
140,99,trial,0.85,0.538942624,1
140,100,trial,0.85,0.603378197,1
140,101,trial,0.85,0.483832473,0
140,102,trial,0.83,0.630576052,1
140,103,trial,0.82,0.471485154,1
140,104,trial,0.84,0.520837443,1
140,105,preattentioncheck,0.85,0.569908137,
141,0,initialization,0.5,0.5,0
141,1,preattentioncheck,0.51,0,
141,2,attentioncheck,,,0
141,3,trial,0.43,0,0
141,4,trial,0.45,0.081670459,0
141,5,trial,0.38,0.136711095,0
141,6,trial,0.34,0.128890417,0
141,7,trial,0.31,0.082088889,0
141,8,trial,0.24,0.036491585,0
141,9,trial,0.24,0.153799746,1
141,10,trial,0.52,0.176345133,0
141,11,trial,0.37,0.015233412,0
141,12,trial,0.39,0,0
141,13,trial,0.37,0.02384054,0
141,14,trial,0.24,0.140774329,0
141,15,trial,0.25,0,0
141,16,trial,0.22,0,0
141,17,trial,0.2,0.059127012,0
141,18,trial,0.19,0.079076694,0
141,19,trial,0.19,0,0
141,20,trial,0.18,0.03656018,0
141,21,preattentioncheck,0.15,0,
141,22,attentioncheck,,,0
141,23,trial,0.15,0.06861939,0
141,24,trial,0.18,0.132304558,0
141,25,trial,0.14,0.339513209,0
141,26,trial,0.14,0.358362934,1
141,27,trial,0.45,0.36295156,1
141,28,trial,0.53,0.340431737,0
141,29,trial,0.29,0.269314591,0
141,30,trial,0.29,0.292488196,1
141,31,trial,0.52,0.369217666,0
141,32,trial,0.27,0.499355397,1
141,33,trial,0.53,0.613569719,0
141,34,trial,0.34,0.720810589,1
141,35,trial,0.58,0.858105442,1
141,36,trial,0.62,0.975779087,1
141,37,trial,0.67,0.917198378,0
141,38,trial,0.41,1,1
141,39,trial,0.66,1,1
141,40,trial,0.67,0.878569206,1
141,41,preattentioncheck,0.71,0.843736784,
141,42,attentioncheck,,,1
141,43,trial,0.77,0.78736903,0
141,44,trial,0.29,0.824752114,1
141,45,trial,0.71,0.900928427,1
141,46,trial,0.7,0.917576491,1
141,47,trial,0.79,0.952472576,1
141,48,trial,0.82,0.958479684,1
141,49,trial,0.86,0.85967506,1
141,50,trial,0.8,0.881304904,1
141,51,trial,0.81,0.811092817,1
141,52,trial,0.84,0.80286759,0
141,53,trial,0.38,0.864860535,0
141,54,trial,0.32,0.855003266,1
141,55,trial,0.7,0.920787825,1
141,56,trial,0.71,0.940754158,1
141,57,trial,0.76,0.932457942,1
141,58,trial,0.79,0.759913759,0
141,59,trial,0.34,0.753813286,1
141,60,trial,0.81,0.828682284,1
141,61,preattentioncheck,0.78,0.865853552,
141,62,attentioncheck,,,0
141,63,trial,0.35,0.880491959,0
141,64,trial,0.36,0.816027935,1
141,65,trial,0.62,0.865869295,1
141,66,trial,0.72,0.849759232,1
141,67,trial,0.74,0.824569475,1
141,68,trial,0.77,0.780929319,0
141,69,trial,0.31,0.657482887,1
